Reaction id	Reaction name	stoichiometry	Genes
rxn00126_c0	ATP:L-methionine S-adenosyltransferase	cpd00001_c0 + cpd00002_c0 + cpd00060_c0 --> cpd00009_c0 + cpd00012_c0 + cpd00017_c0 + cpd00067_c0	6666666.653812.peg.1917;
rxn01518_c0	ATP:deoxyuridine 5'-phosphotransferase	cpd00002_c0 + cpd00412_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00299_c0	6666666.653812.peg.1786;
rxn08798_c0	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)	cpd00001_c0 + cpd15330_c0 --> 2.0 cpd00067_c0 + cpd00080_c0 + cpd15298_c0	6666666.653812.peg.1873;
rxn05034_c0	solanesyl-diphosphate:4-hydroxybenzoate nonaprenyltransferase	cpd00136_c0 + cpd02172_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd02419_c0	6666666.653812.peg.641;
rxn08306_c0	CDP-diacylglycerol synthetase (n-C12:0)	cpd00052_c0 + cpd15521_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15417_c0	6666666.653812.peg.3020;6666666.653812.peg.4135;
rxn04704_c0	coproporphyrinogen-III:S-adenosyl-L-methionine oxidoreductase(decarboxylating)	2.0 cpd00017_c0 + cpd02083_c0 <=> 2.0 cpd00011_c0 + 2.0 cpd00060_c0 + cpd00791_c0 + 2.0 cpd03091_c0	6666666.653812.peg.1893;
rxn10180_c0	Pantothenate sodium symporter	cpd00644_e0 + cpd00971_e0 --> cpd00644_c0 + cpd00971_c0	6666666.653812.peg.4705;
rxn03921_c0	R05649	cpd00001_c0 + cpd00003_c0 + cpd08279_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd02045_c0	6666666.653812.peg.2858;
rxn03159_c0	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase	cpd02835_c0 + cpd02930_c0 <=> cpd00014_c0 + cpd03002_c0	6666666.653812.peg.4044;
rxn02522_c0	2',3'-Cyclic UMP 3'-nucleotidohydrolase	cpd00001_c0 + cpd01572_c0 --> cpd00067_c0 + cpd00989_c0	6666666.653812.peg.1853;
rxn00786_c0	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)	cpd00290_c0 <=> cpd00095_c0 + cpd00102_c0	6666666.653812.peg.1736;
rxn09197_c0	Phosphatidylserine decarboxylase (n-C12:0)	2.0 cpd00067_c0 + cpd15552_c0 <=> cpd00011_c0 + cpd15528_c0	6666666.653812.peg.4874;
rxn01100_c0	ATP:3-phospho-D-glycerate 1-phosphotransferase	cpd00002_c0 + cpd00169_c0 <=> cpd00008_c0 + cpd00203_c0	6666666.653812.peg.1960;
rxn02283_c0	5-Formyltetrahydrofolate:L-glutamate N-formiminotransferase	cpd00023_c0 + cpd02197_c0 <=> cpd00067_c0 + cpd00087_c0 + cpd00770_c0	6666666.653812.peg.658;
rxn12634_c0	methionyl aminopeptidase	cpd00001_c0 + cpd11592_c0 <=> cpd00023_c0 + cpd00033_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
rxn01255_c0	5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)	cpd00932_c0 --> cpd00009_c0 + cpd00216_c0	6666666.653812.peg.4497;
rxn04727_c0	R06918	cpd00001_c0 + cpd00003_c0 + cpd09793_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd09794_c0	6666666.653812.peg.2858;
rxn01211_c0	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)	cpd00001_c0 + cpd00347_c0 <=> cpd00067_c0 + cpd00201_c0	6666666.653812.peg.5086;6666666.653812.peg.2685;
rxn05496_c0	TRANS-RXNBWI-115637.ce.maizeexp.L-ALPHA-ALANINE_L-ALPHA-ALANINE	cpd00035_e0 + cpd00067_e0 --> cpd00035_c0 + cpd00067_c0	6666666.653812.peg.685;
rxn03537_c0	R05222	cpd00038_c0 + cpd03919_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd03920_c0	6666666.653812.peg.1599;
rxn10236_c0	anteisopentadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15693_c0 <=> cpd00011_c0 + cpd15699_c0	6666666.653812.peg.4874;
rxn08528_c0	fumarate reductase	cpd00106_c0 + cpd15353_c0 <=> cpd00036_c0 + cpd15352_c0	666666.653812.peg.3652;
rxn09201_c0	Phosphatidylserine decarboxylase (n-C16:1)	2.0 cpd00067_c0 + cpd15556_c0 <=> cpd00011_c0 + cpd15532_c0	6666666.653812.peg.4874;
rxn09106_c0	phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)	cpd00001_c0 + cpd15547_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15540_c0	6666666.653812.peg.3782;
rxn08850_c0	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)	cpd00001_c0 + cpd15348_c0 <=> cpd00067_c0 + cpd01080_c0 + cpd02090_c0	6666666.653812.peg.1873;
rxn09103_c0	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)	cpd00001_c0 + cpd15544_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15537_c0	6666666.653812.peg.3782;
rxn00721_c0	ATP:anthranilate N-adenylyltransferase	cpd00002_c0 + cpd00093_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd02102_c0	6666666.653812.peg.4094;
rxn10265_c0	isoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	cpd00001_c0 + cpd15716_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15722_c0	6666666.653812.peg.3782;
rxn00915_c0	GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase	cpd00103_c0 + cpd00207_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00126_c0	6666666.653812.peg.880;
rxn10224_c0	anteisopentadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15681_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15687_c0	6666666.653812.peg.3020;6666666.653812.peg.4135;
rxn01477_c0	6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)	cpd00284_c0 --> cpd00001_c0 + cpd02711_c0	6666666.653812.peg.2003;
rxn00474_c0	L-serine hydro-lyase (adding indole; L-tryptophan-forming)	cpd00054_c0 + cpd00359_c0 --> cpd00001_c0 + cpd00065_c0	6666666.653812.peg.3924;6666666.653812.peg.341;6666666.653812.peg.3942;
rxn03843_c0	Farnesyl diphosphate:Isopentenyl diphosphate farnesyl cistransferase	cpd00113_c0 + cpd00350_c0 --> cpd00012_c0 + cpd00067_c0 + cpd08211_c0	6666666.653812.peg.4134;
rxn11809_c0	alcophosphamide:NAD+ oxidoreductase	cpd00004_c0 + cpd00067_c0 + cpd04806_c0 <=> cpd00003_c0 + cpd16365_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn02811_c0	3-Isopropylmalate hydro-lyase	cpd02693_c0 <=> cpd00001_c0 + cpd01710_c0	6666666.653812.peg.2587;6666666.653812.peg.2589;
rxn01544_c0	XMP:pyrophosphate phosphoribosyltransferase	cpd00103_c0 + cpd00309_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00497_c0	6666666.653812.peg.880;
rxn09113_c0	Phosphatidylglycerol synthase (n-C18:0)	cpd00080_c0 + cpd15421_c0 <=> cpd00046_c0 + cpd15547_c0	6666666.653812.peg.2401;
rxn01138_c0	Adenosine:phosphate alpha-D-ribosyltransferase	cpd00009_c0 + cpd00182_c0 <=> cpd00128_c0 + cpd00475_c0	6666666.653812.peg.538;
rxn14090_c0	dimethylallyl-diphosphate:leachianone-G 2''-dimethylallyltransferase	cpd00202_c0 + cpd18007_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd18036_c0	6666666.653812.peg.4131;
rxn05452_c0	14-methyl-hexa-decanoyl-ACP:[acyl-carrier-protein] transferase	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11519_c0 <=> cpd11434_c0 + cpd11493_c0	6666666.653812.peg.1812;
rxn05465_c0	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase	cpd00067_c0 + cpd00070_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd11492_c0	6666666.653812.peg.1812;
rxn08820_c0	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)	cpd00001_c0 + cpd15355_c0 <=> 2.0 cpd00067_c0 + cpd00080_c0 + cpd00214_c0	6666666.653812.peg.1873;
rxn05494_c0	D-alanine transport via proton symport	cpd00067_e0 + cpd00117_e0 --> cpd00067_c0 + cpd00117_c0	6666666.653812.peg.685;
rxn04413_c0	R06558	cpd00038_c0 + cpd03918_c0 <=> cpd00031_c0 + cpd00067_c0 + cpd03919_c0	6666666.653812.peg.1599;
rxn03407_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine:ammonia ligase (ADP-forming)	cpd00002_c0 + cpd00013_c0 + cpd03491_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03492_c0	6666666.653812.peg.4635;
rxn01870_c0	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	cpd00802_c0 <=> cpd00095_c0 + cpd00448_c0	6666666.653812.peg.1736;
rxn00137_c0	Adenosine 3',5'-bisphosphate 3'-phosphohydrolase	cpd00001_c0 + cpd00045_c0 --> cpd00009_c0 + cpd00018_c0	6666666.653812.peg.2359;
rxn00394_c0	L-Arginine amidinohydrolase	cpd00001_c0 + cpd00051_c0 --> cpd00064_c0 + cpd00073_c0	6666666.653812.peg.2100;6666666.653812.peg.1200;
rxn00832_c0	IMP 1,2-hydrolase (decyclizing)	cpd00001_c0 + cpd00114_c0 <=> cpd02884_c0	6666666.653812.peg.2798;
rxn00931_c0	L-Proline:NADP+ 5-oxidoreductase	cpd00006_c0 + cpd00129_c0 <=> cpd00005_c0 + 2.0 cpd00067_c0 + cpd02431_c0	6666666.653812.peg.5054;6666666.653812.peg.1231;6666666.653812.peg.2252;
rxn08756_c0	isopentenyl-diphosphate:NAD+ oxidoreductase	cpd00004_c0 + cpd00067_c0 + cpd08615_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00113_c0	6666666.653812.peg.3732;
rxn05527_c0	TRANS-RXN-199.ce	cpd00067_e0 + cpd00307_e0 --> cpd00067_c0 + cpd00307_c0	6666666.653812.peg.697;6666666.653812.peg.4519;6666666.653812.peg.1145;
rxn02339_c0	4-Hydroxy-L-glutamate:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd01974_c0 <=> cpd00023_c0 + cpd00830_c0	6666666.653812.peg.967;6666666.653812.peg.3524;6666666.653812.peg.2188;
rxn03167_c0	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)	3.0 cpd00001_c0 + cpd02978_c0 --> 3.0 cpd00009_c0 + 3.0 cpd00067_c0 + cpd02961_c0	6666666.653812.peg.5297;
rxn03005_c0	R04326	2.0 cpd00067_c0 + cpd00087_c0 + cpd02678_c0 <=> cpd00001_c0 + cpd00347_c0 + cpd02394_c0	6666666.653812.peg.4062;
rxn03437_c0	(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase	cpd02535_c0 --> cpd00001_c0 + cpd00508_c0	6666666.653812.peg.2031;6666666.653812.peg.3018;
rxn10235_c0	isopentadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15692_c0 <=> cpd00011_c0 + cpd15698_c0	6666666.653812.peg.4874;
rxn00882_c0	1D-myo-Inositol 4-phosphate phosphohydrolase	cpd00001_c0 + cpd02230_c0 --> cpd00009_c0 + cpd00121_c0	6666666.653812.peg.726;6666666.653812.peg.4831;
rxn00616_c0	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	cpd00015_c0 + cpd00067_c0 + cpd00080_c0 <=> cpd00095_c0 + cpd00982_c0	6666666.653812.peg.4565;
rxn05409_c0	2-methylpropionyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	cpd11492_c0 + cpd11545_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11546_c0	6666666.653812.peg.2989;6666666.653812.peg.1904;
rxn00313_c0	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)	cpd00067_c0 + cpd00516_c0 <=> cpd00011_c0 + cpd00039_c0	6666666.653812.peg.1328;6666666.653812.peg.2071;
rxn06570_c0	S-Adenosyl-L-methionine:calmodulin-L-lysine N6-methyltransferase	cpd00017_c0 + cpd12190_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd12431_c0	6666666.653812.peg.2658;
rxn00775_c0	ADP-ribose ribophosphohydrolase	cpd00001_c0 + cpd00251_c0 --> cpd00018_c0 + 2.0 cpd00067_c0 + cpd00101_c0	6666666.653812.peg.2097;
rxn10571_c0	ATP phosphohydrolase (Mg2+-importing)	cpd00001_c0 + cpd00002_c0 + cpd00254_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00254_c0	6666666.653812.peg.1839;6666666.653812.peg.4508;
rxn00547_c0	ATP:D-fructose 6-phosphotransferase	cpd00002_c0 + cpd00082_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00072_c0	6666666.653812.peg.2955;6666666.653812.peg.3033;
rxn11040_c0	RXN-3341.c	cpd00003_c0 + cpd00284_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00171_c0	6666666.653812.peg.2450;
rxn08803_c0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)	cpd00001_c0 + cpd15313_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd01741_c0	666666.653812.peg.1873;
rxn03490_c0	benzene-1,4-dicarboxylate, NADH:oxygen oxidoreductase (1,2-hydroxylating)	cpd00004_c0 + cpd00007_c0 + cpd00067_c0 + cpd03778_c0 <=> cpd00003_c0 + cpd03759_c0	6666666.653812.peg.1727;
rxn02934_c0	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase	cpd02691_c0 <=> cpd00001_c0 + cpd02125_c0	6666666.653812.peg.203;
rxn00543_c0	ethanol:NAD+ oxidoreductase	cpd00003_c0 + cpd00363_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00071_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn02792_c0	gamma-glutamyltranspeptidase family protein	cpd00023_c0 + cpd00067_c0 + cpd01651_c0 --> cpd00001_c0 + cpd00011_c0 + cpd03646_c0	6666666.653812.peg.676;
rxn02795_c0	Glycochenodeoxycholate amidohydrolase	cpd00001_c0 + cpd03247_c0 <=> cpd00033_c0 + cpd01663_c0	6666666.653812.peg.593;6666666.653812.peg.1859;
rxn07876_c0	R08087	cpd00001_c0 + cpd00003_c0 + cpd06739_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd15166_c0	6666666.653812.peg.2858;
rxn00379_c0	ATP:sulfate adenylyltransferase	cpd00002_c0 + cpd00048_c0 <=> cpd00012_c0 + cpd00193_c0	6666666.653812.peg.4566;
rxn09102_c0	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)	cpd00001_c0 + cpd15543_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15536_c0	6666666.653812.peg.3782;
rxn07449_c0	3-sulfolactate bisulfite-lyase	cpd14790_c0 <=> cpd00020_c0 + cpd00081_c0	6666666.653812.peg.963;6666666.653812.peg.4890;
rxn03247_c0	(S)-Hydroxyoctanoyl-CoA hydro-lyase	cpd03120_c0 <=> cpd00001_c0 + cpd03130_c0	6666666.653812.peg.203;
rxn03893_c0	all-trans-octaprenyl-diphosphate:4-hydroxybenzoate 3-octaprenyltransferase	cpd00136_c0 + cpd02557_c0 --> cpd00012_c0 + cpd00067_c0 + cpd03443_c0	666666.653812.peg.641;
rxn05455_c0	12-methyl-tridecanoyl-ACP:[acyl-carrier-protein] transferase	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11565_c0 <=> cpd11435_c0 + cpd11493_c0	6666666.653812.peg.1812;
rxn09110_c0	Phosphatidylglycerol synthase (n-C14:1)	cpd00080_c0 + cpd15422_c0 <=> cpd00046_c0 + cpd15544_c0	6666666.653812.peg.2401;
rxn00303_c0	ATP:GTP 3'-diphosphotransferase	cpd00002_c0 + cpd00038_c0 <=> cpd00018_c0 + 2.0 cpd00067_c0 + cpd02740_c0	6666666.653812.peg.1440;
rxn01977_c0	alpha-D-Glucose 6-phosphate ketol-isomerase	cpd00079_c0 <=> cpd00863_c0	6666666.653812.peg.1998;
rxn00011_c0	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)	cpd00020_c0 + cpd00056_c0 + cpd00067_c0 --> cpd00011_c0 + cpd03049_c0	6666666.653812.peg.2224;6666666.653812.peg.2223;
rxn02200_c0	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	cpd00443_c0 + cpd00954_c0 <=> cpd00001_c0 + cpd00683_c0	6666666.653812.peg.2282;6666666.653812.peg.558;
rxn05528_c0	Copper-transporting ATPase	cpd00001_c0 + cpd00002_c0 + cpd00058_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00058_e0 + cpd00067_c0	6666666.653812.peg.534;6666666.653812.peg.214;6666666.653812.peg.1884;6666666.653812.peg.3396;6666666.653812.peg.3394;6666666.653812.peg.2403;
rxn03150_c0	R04594	cpd00001_c0 + cpd02904_c0 --> cpd00009_c0 + cpd03423_c0	6666666.653812.peg.3745;
rxn03378_c0	Se-Adenosylselenohomocysteine hydrolase	cpd00001_c0 + cpd03393_c0 <=> cpd00182_c0 + cpd03397_c0	6666666.653812.peg.3104;
rxn03446_c0	O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water)	cpd00001_c0 + cpd03607_c0 --> cpd00009_c0 + cpd03608_c0	6666666.653812.peg.4478;
rxn00784_c0	2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)	cpd00510_c0 <=> cpd00071_c0 + cpd00102_c0	6666666.653812.peg.4032;
rxn00328_c0	4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming)	cpd00830_c0 <=> cpd00020_c0 + cpd00040_c0	6666666.653812.peg.1282;
rxn02303_c0	Coproporphyrinogen:oxygen oxidoreductase(decarboxylating)	cpd00007_c0 + 2.0 cpd00067_c0 + cpd02083_c0 <=> 2.0 cpd00001_c0 + 2.0 cpd00011_c0 + cpd00791_c0	6666666.653812.peg.1794;
rxn02458_c0	D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase	cpd00001_c0 + cpd00934_c0 <=> cpd00009_c0 + cpd00067_c0 + cpd00914_c0	6666666.653812.peg.1853;
rxn07883_c0	3-hydroxy-5-methylhex-4-enoyl-CoA:NAD+ oxidoreductase	cpd00003_c0 + cpd15173_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15175_c0	6666666.653812.peg.203;
rxn00691_c0	10-Formyltetrahydrofolate amidohydrolase	cpd00001_c0 + cpd00201_c0 --> cpd00047_c0 + cpd00067_c0 + cpd00087_c0	6666666.653812.peg.5085;6666666.653812.peg.2684;
rxn00807_c0	(2S)-alpha-leucine 2,3-aminomutase	cpd00107_c0 <=> cpd01634_c0	6666666.653812.peg.2440;
rxn03923_c0	acetyl-phosphate:sulfite S-acetyltransferase (acyl-phosphate hydrolysing, 2-oxoethyl-forming)	cpd00009_c0 + cpd00460_c0 <=> cpd00081_c0 + cpd00196_c0	6666666.653812.peg.1385;
rxn06577_c0	NAD+:peptide-diphthamide N-(ADP-D-ribosyl)transferase	cpd00003_c0 + cpd11953_c0 <=> cpd00067_c0 + cpd00133_c0 + cpd12522_c0	6666666.653812.peg.2278;
rxn03538_c0	R05223	cpd03423_c0 + cpd03920_c0 <=> cpd00067_c0 + cpd00126_c0 + cpd00166_c0	6666666.653812.peg.1597;
rxn02834_c0	Phosphoribosyl-ATP pyrophosphohydrolase	cpd00001_c0 + cpd01775_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd01777_c0	6666666.653812.peg.1931;
rxn03932_c0	ATP:5-dehydro-2-deoxy-D-gluconate 6-phosphotransferase	cpd00002_c0 + cpd04242_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd02721_c0	6666666.653812.peg.1710;6666666.653812.peg.1714;
rxn10234_c0	isotetradecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15691_c0 <=> cpd00011_c0 + cpd15697_c0	6666666.653812.peg.4874;
rxn05059_c0	dCTP aminohydrolase (dUMP-forming)	2.0 cpd00001_c0 + cpd00356_c0 <=> cpd00012_c0 + cpd00013_c0 + cpd00067_c0 + cpd00299_c0	6666666.653812.peg.2279;
rxn01208_c0	R01652	cpd00067_c0 + cpd02605_c0 --> cpd00011_c0 + cpd00200_c0	666666.653812.peg.452;
rxn01143_c0	ATP:thymidine 5'-phosphotransferase	cpd00002_c0 + cpd00184_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00298_c0	6666666.653812.peg.1786;
rxn10474_c0	TRANS-RXNBWI-115534.ce.maizeexp.CO+2_CO+2	cpd00149_c0 <=> cpd00149_e0	
rxn00461_c0	Phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase	cpd00037_c0 + cpd00061_c0 <=> cpd00009_c0 + cpd02820_c0	6666666.653812.peg.2009;
rxn02460_c0	ATP:1D-myo-inositol-1,4,5-trisphosphate 3-phosphotransferase	cpd00002_c0 + cpd00916_c0 <=> cpd00008_c0 + cpd00934_c0	6666666.653812.peg.2148;
rxn10229_c0	isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15686_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15692_c0	6666666.653812.peg.4873;
rxn09101_c0	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)	cpd00001_c0 + cpd15542_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15535_c0	6666666.653812.peg.3782;
rxn02937_c0	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)	cpd00002_c0 + cpd02826_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02140_c0	6666666.653812.peg.4061;
rxn00350_c0	glutathione gamma-glutamylaminopeptidase	cpd00001_c0 + cpd00042_c0 <=> cpd00023_c0 + cpd01017_c0	6666666.653812.peg.676;
rxn10343_c0	Mercury (Hg+2) ABC transporter	cpd00001_c0 + cpd00002_c0 + cpd00531_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00531_e0	6666666.653812.peg.534;6666666.653812.peg.214;6666666.653812.peg.3396;6666666.653812.peg.3394;6666666.653812.peg.2403;
rxn01437_c0	N-Formyl-L-kynurenine amidohydrolase	cpd00001_c0 + cpd01749_c0 <=> cpd00047_c0 + cpd00067_c0 + cpd00275_c0	6666666.653812.peg.3489;
rxn01115_c0	6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)	cpd00006_c0 + cpd00284_c0 --> cpd00005_c0 + cpd00011_c0 + cpd00171_c0	6666666.653812.peg.2450;
rxn10267_c0	isotetradecanoyl-Phosphatidylglycerophosphate phosphohydrolase	cpd00001_c0 + cpd15718_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15724_c0	6666666.653812.peg.3782;
rxn08312_c0	CDP-diacylglycerol synthetase (n-C18:1)	cpd00052_c0 + cpd15527_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15420_c0	6666666.653812.peg.3020;6666666.653812.peg.4135;
rxn05006_c0	S-adenosyl-L-methionine:precorrin-1 C-methyltransferase	cpd00017_c0 + cpd11206_c0 <=> cpd00019_c0 + cpd01620_c0	6666666.653812.peg.2624;6666666.653812.peg.2553;
rxn08309_c0	CDP-diacylglycerol synthetase (n-C16:0)	cpd00052_c0 + cpd15524_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15419_c0	6666666.653812.peg.3020;6666666.653812.peg.4135;
rxn01512_c0	ATP:dTDP phosphotransferase	cpd00002_c0 + cpd00297_c0 <=> cpd00008_c0 + cpd00357_c0	6666666.653812.peg.1788;
rxn06865_c0	R05146	cpd03586_c0 + cpd11468_c0 --> cpd03736_c0 + cpd11493_c0	6666666.653812.peg.1311;
rxn09272_c0	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	cpd00036_c0 + cpd15560_c0 --> cpd00106_c0 + cpd15561_c0	6666666.653812.peg.3111;6666666.653812.peg.585;6666666.653812.peg.582;
rxn02213_c0	3-Dehydroquinate hydro-lyase	cpd00699_c0 --> cpd00001_c0 + cpd01716_c0	6666666.653812.peg.45;
rxn05454_c0	15-methyl-hexa-decanoyl-ACP:[acyl-carrier-protein] transferase	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11544_c0 <=> cpd11432_c0 + cpd11493_c0	
rxn04908_c0	trichloroethanol:NAD+ oxidoreductase	cpd00004_c0 + cpd00067_c0 + cpd04248_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd04661_c0	6666666.653812.peg.4723;6666666.653812.peg.245;6666666.653812.peg.2426;6666666.653812.peg.295;
rxn02521_c0	2',3'-Cyclic AMP 3'-nucleotidohydrolase	cpd00001_c0 + cpd01570_c0 --> cpd00067_c0 + cpd00988_c0	6666666.653812.peg.1853;
rxn03393_c0	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	cpd00067_c0 + cpd03443_c0 --> cpd00011_c0 + cpd03444_c0	666666.653812.peg.4385;
rxn06805_c0	S-adenosyl-L-methionine:cytochrome-c-L-lysine N6-methyltransferase	cpd00017_c0 + cpd12737_c0 <=> cpd00019_c0 + cpd12738_c0	6666666.653812.peg.2658;
rxn00743_c0	Glycerone phosphate phosphohydrolase	cpd00001_c0 + cpd00095_c0 --> cpd00009_c0 + cpd00157_c0	666666.653812.peg.5297;
rxn00874_c0	butanoyl-CoA:acetyl-CoA C-butanoyltransferase	cpd00022_c0 + cpd00120_c0 <=> cpd00010_c0 + cpd03123_c0	6666666.653812.peg.5004;6666666.653812.peg.2992;
rxn00782_c0	D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating)	cpd00005_c0 + cpd00067_c0 + cpd00203_c0 --> cpd00006_c0 + cpd00009_c0 + cpd00102_c0	6666666.653812.peg.5151;6666666.653812.peg.246;6666666.653812.peg.2316;
rxn01671_c0	ATP:N-ribosylnicotinamide 5'-phosphotransferase	cpd00002_c0 + cpd02016_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00355_c0	6666666.653812.peg.3778;
rxn12642_c0	RXN0-6978.c	cpd00001_c0 + cpd11584_c0 <=> cpd00035_c0 + cpd00119_c0	6666666.653812.peg.2026;6666666.653812.peg.4813;6666666.653812.peg.3213;6666666.653812.peg.4201;6666666.653812.peg.2787;6666666.653812.peg.5101;6666666.653812.peg.927;
